v2
2.050000000000000e+000	2.050000e+000	4.839979e-006	9.668630e-006	1.907933e-005	3.724039e-005	7.180125e-005
2.060000000000000e+000	2.060000e+000	4.907320e-006	9.800578e-006	1.933528e-005	3.773071e-005	7.272488e-005
2.070000000000000e+000	2.070000e+000	4.975088e-006	9.933317e-006	1.959269e-005	3.822366e-005	7.365305e-005
2.080000000000000e+000	2.080000e+000	5.043282e-006	1.006684e-005	1.985156e-005	3.871924e-005	7.458575e-005
2.089999999999999e+000	2.090000e+000	5.111900e-006	1.020116e-005	2.011188e-005	3.921743e-005	7.552296e-005
2.099999999999999e+000	2.100000e+000	5.180943e-006	1.033626e-005	2.037365e-005	3.971822e-005	7.646465e-005
2.109999999999999e+000	2.110000e+000	5.250409e-006	1.047214e-005	2.063686e-005	4.022160e-005	7.741079e-005
2.119999999999999e+000	2.120000e+000	5.320297e-006	1.060881e-005	2.090151e-005	4.072755e-005	7.836136e-005
2.129999999999999e+000	2.130000e+000	5.390606e-006	1.074625e-005	2.116759e-005	4.123608e-005	7.931633e-005
2.139999999999998e+000	2.140000e+000	5.461337e-006	1.088447e-005	2.143510e-005	4.174717e-005	8.027569e-005
2.149999999999998e+000	2.150000e+000	5.532486e-006	1.102346e-005	2.170403e-005	4.226080e-005	8.123941e-005
2.159999999999998e+000	2.160000e+000	5.604054e-006	1.116323e-005	2.197438e-005	4.277697e-005	8.220747e-005
2.169999999999998e+000	2.170000e+000	5.676039e-006	1.130376e-005	2.224614e-005	4.329567e-005	8.317982e-005
2.179999999999998e+000	2.180000e+000	5.748442e-006	1.144507e-005	2.251931e-005	4.381688e-005	8.415648e-005
2.189999999999997e+000	2.190000e+000	5.821260e-006	1.158713e-005	2.279388e-005	4.434060e-005	8.513739e-005
2.199999999999997e+000	2.200000e+000	5.894493e-006	1.172997e-005	2.306986e-005	4.486681e-005	8.612255e-005
2.209999999999997e+000	2.210000e+000	5.968141e-006	1.187356e-005	2.334723e-005	4.539550e-005	8.711193e-005
2.219999999999997e+000	2.220000e+000	6.042202e-006	1.201792e-005	2.362599e-005	4.592667e-005	8.810549e-005
2.229999999999996e+000	2.230000e+000	6.116675e-006	1.216303e-005	2.390614e-005	4.646030e-005	8.910323e-005
2.239999999999996e+000	2.240000e+000	6.191559e-006	1.230890e-005	2.418766e-005	4.699638e-005	9.010512e-005
2.249999999999996e+000	2.250000e+000	6.266854e-006	1.245552e-005	2.447057e-005	4.753490e-005	9.111114e-005
2.259999999999996e+000	2.260000e+000	6.342559e-006	1.260289e-005	2.475485e-005	4.807586e-005	9.212126e-005
2.269999999999996e+000	2.270000e+000	6.418672e-006	1.275101e-005	2.504049e-005	4.861924e-005	9.313547e-005
2.279999999999995e+000	2.280000e+000	6.495194e-006	1.289988e-005	2.532750e-005	4.916503e-005	9.415373e-005
2.289999999999995e+000	2.290000e+000	6.572123e-006	1.304950e-005	2.561587e-005	4.971322e-005	9.517603e-005
2.299999999999995e+000	2.300000e+000	6.649458e-006	1.319986e-005	2.590559e-005	5.026381e-005	9.620235e-005
2.309999999999995e+000	2.310000e+000	6.727198e-006	1.335096e-005	2.619666e-005	5.081677e-005	9.723265e-005
2.319999999999995e+000	2.320000e+000	6.805342e-006	1.350280e-005	2.648907e-005	5.137211e-005	9.826693e-005
2.329999999999994e+000	2.330000e+000	6.883890e-006	1.365538e-005	2.678283e-005	5.192980e-005	9.930516e-005
2.339999999999994e+000	2.340000e+000	6.962841e-006	1.380869e-005	2.707792e-005	5.248985e-005	1.003473e-004
2.349999999999994e+000	2.350000e+000	7.042194e-006	1.396274e-005	2.737435e-005	5.305224e-005	1.013934e-004
2.359999999999994e+000	2.360000e+000	7.121948e-006	1.411751e-005	2.767210e-005	5.361696e-005	1.024433e-004
