v2	Ix(U1:DRAIN)	Ix(U5:VDD)	Ix(U6:VDD)	Ix(U7:VDD)	Ix(U8:VDD)	Ix(U9:VDD)
2.089999999999999e+000	1.224878e-006	-2.445732e-006	-1.224877e-006	-4.829870e-006	-9.442108e-006	-1.824791e-005
2.099999999999999e+000	1.241418e-006	-2.478182e-006	-1.241416e-006	-4.892946e-006	-9.563283e-006	-1.847705e-005
2.109999999999999e+000	1.258059e-006	-2.510822e-006	-1.258058e-006	-4.956374e-006	-9.685096e-006	-1.870730e-005
2.119999999999999e+000	1.274801e-006	-2.543650e-006	-1.274800e-006	-5.020152e-006	-9.807543e-006	-1.893865e-005
2.129999999999999e+000	1.291645e-006	-2.576666e-006	-1.291643e-006	-5.084278e-006	-9.930623e-006	-1.917111e-005
2.139999999999998e+000	1.308589e-006	-2.609871e-006	-1.308588e-006	-5.148752e-006	-1.005433e-005	-1.940466e-005
2.149999999999998e+000	1.325634e-006	-2.643262e-006	-1.325632e-006	-5.213573e-006	-1.017867e-005	-1.963930e-005
2.159999999999998e+000	1.342779e-006	-2.676840e-006	-1.342777e-006	-5.278739e-006	-1.030363e-005	-1.987502e-005
2.169999999999998e+000	1.360024e-006	-2.710604e-006	-1.360023e-006	-5.344250e-006	-1.042921e-005	-2.011183e-005
2.179999999999998e+000	1.377370e-006	-2.744554e-006	-1.377368e-006	-5.410104e-006	-1.055542e-005	-2.034970e-005
2.189999999999997e+000	1.394815e-006	-2.778688e-006	-1.394813e-006	-5.476300e-006	-1.068224e-005	-2.058864e-005
2.199999999999997e+000	1.412359e-006	-2.813008e-006	-1.412358e-006	-5.542837e-006	-1.080967e-005	-2.082864e-005
2.209999999999997e+000	1.430003e-006	-2.847512e-006	-1.430002e-006	-5.609714e-006	-1.093772e-005	-2.106970e-005
2.219999999999997e+000	1.447746e-006	-2.882199e-006	-1.447745e-006	-5.676930e-006	-1.106638e-005	-2.131181e-005
2.229999999999996e+000	1.465588e-006	-2.917070e-006	-1.465587e-006	-5.744485e-006	-1.119564e-005	-2.155496e-005
2.239999999999996e+000	1.483529e-006	-2.952124e-006	-1.483527e-006	-5.812376e-006	-1.132551e-005	-2.179916e-005
2.249999999999996e+000	1.501568e-006	-2.987360e-006	-1.501566e-006	-5.880603e-006	-1.145598e-005	-2.204439e-005
2.259999999999996e+000	1.519705e-006	-3.022777e-006	-1.519704e-006	-5.949164e-006	-1.158706e-005	-2.229064e-005
2.269999999999996e+000	1.537941e-006	-3.058376e-006	-1.537939e-006	-6.018060e-006	-1.171873e-005	-2.253793e-005
2.279999999999995e+000	1.556274e-006	-3.094156e-006	-1.556273e-006	-6.087287e-006	-1.185099e-005	-2.278623e-005
2.289999999999995e+000	1.574705e-006	-3.130116e-006	-1.574704e-006	-6.156847e-006	-1.198385e-005	-2.303554e-005
2.299999999999995e+000	1.593234e-006	-3.166256e-006	-1.593232e-006	-6.226737e-006	-1.211730e-005	-2.328586e-005
2.309999999999995e+000	1.611860e-006	-3.202576e-006	-1.611858e-006	-6.296956e-006	-1.225134e-005	-2.353719e-005
2.319999999999995e+000	1.630583e-006	-3.239074e-006	-1.630581e-006	-6.367504e-006	-1.238596e-005	-2.378951e-005
2.329999999999994e+000	1.649402e-006	-3.275751e-006	-1.649401e-006	-6.438379e-006	-1.252117e-005	-2.404282e-005
2.339999999999994e+000	1.668319e-006	-3.312606e-006	-1.668317e-006	-6.509581e-006	-1.265696e-005	-2.429713e-005
2.349999999999994e+000	1.687331e-006	-3.349639e-006	-1.687330e-006	-6.581108e-006	-1.279333e-005	-2.455241e-005
2.359999999999994e+000	1.706440e-006	-3.386848e-006	-1.706439e-006	-6.652959e-006	-1.293027e-005	-2.480868e-005
2.369999999999993e+000	1.725645e-006	-3.424235e-006	-1.725644e-006	-6.725134e-006	-1.306779e-005	-2.506591e-005
2.379999999999993e+000	1.744946e-006	-3.461797e-006	-1.744945e-006	-6.797630e-006	-1.320588e-005	-2.532411e-005
2.389999999999993e+000	1.764343e-006	-3.499536e-006	-1.764341e-006	-6.870448e-006	-1.334455e-005	-2.558328e-005
2.399999999999993e+000	1.783835e-006	-3.537449e-006	-1.783833e-006	-6.943587e-006	-1.348378e-005	-2.584340e-005
2.409999999999993e+000	1.803422e-006	-3.575537e-006	-1.803420e-006	-7.017044e-006	-1.362357e-005	-2.610448e-005
2.419999999999992e+000	1.823104e-006	-3.613800e-006	-1.823103e-006	-7.090820e-006	-1.376393e-005	-2.636650e-005
2.429999999999992e+000	1.842881e-006	-3.652237e-006	-1.842880e-006	-7.164913e-006	-1.390485e-005	-2.662946e-005
2.439999999999992e+000	1.862753e-006	-3.690847e-006	-1.862752e-006	-7.239323e-006	-1.404632e-005	-2.689337e-005
2.449999999999992e+000	1.882719e-006	-3.729630e-006	-1.882718e-006	-7.314047e-006	-1.418836e-005	-2.715820e-005
2.459999999999992e+000	1.902780e-006	-3.768586e-006	-1.902778e-006	-7.389086e-006	-1.433094e-005	-2.742396e-005
2.469999999999991e+000	1.922934e-006	-3.807714e-006	-1.922933e-006	-7.464438e-006	-1.447408e-005	-2.769065e-005
2.479999999999991e+000	1.943183e-006	-3.847013e-006	-1.943181e-006	-7.540102e-006	-1.461777e-005	-2.795826e-005
2.489999999999991e+000	1.963525e-006	-3.886484e-006	-1.963523e-006	-7.616078e-006	-1.476201e-005	-2.822678e-005
2.499999999999991e+000	1.983960e-006	-3.926126e-006	-1.983959e-006	-7.692363e-006	-1.490679e-005	-2.849620e-005
2.509999999999991e+000	2.004489e-006	-3.965938e-006	-2.004487e-006	-7.768958e-006	-1.505211e-005	-2.876654e-005
2.519999999999990e+000	2.025111e-006	-4.005920e-006	-2.025109e-006	-7.845862e-006	-1.519798e-005	-2.903777e-005
2.529999999999990e+000	2.045826e-006	-4.046071e-006	-2.045824e-006	-7.923073e-006	-1.534438e-005	-2.930989e-005
2.539999999999990e+000	2.066633e-006	-4.086392e-006	-2.066632e-006	-8.000590e-006	-1.549132e-005	-2.958291e-005
2.549999999999990e+000	2.087533e-006	-4.126881e-006	-2.087532e-006	-8.078413e-006	-1.563880e-005	-2.985681e-005
2.559999999999989e+000	2.108525e-006	-4.167539e-006	-2.108524e-006	-8.156540e-006	-1.578681e-005	-3.013159e-005
2.569999999999989e+000	2.129610e-006	-4.208364e-006	-2.129608e-006	-8.234971e-006	-1.593534e-005	-3.040725e-005
2.579999999999989e+000	2.150786e-006	-4.249357e-006	-2.150785e-006	-8.313704e-006	-1.608441e-005	-3.068378e-005
2.589999999999989e+000	2.172054e-006	-4.290517e-006	-2.172053e-006	-8.392739e-006	-1.623400e-005	-3.096118e-005
2.599999999999989e+000	2.193414e-006	-4.331843e-006	-2.193412e-006	-8.472074e-006	-1.638412e-005	-3.123944e-005
2.609999999999988e+000	2.214865e-006	-4.373335e-006	-2.214864e-006	-8.551709e-006	-1.653475e-005	-3.151856e-005
2.619999999999988e+000	2.236407e-006	-4.414993e-006	-2.236406e-006	-8.631643e-006	-1.668591e-005	-3.179853e-005
2.629999999999988e+000	2.258040e-006	-4.456816e-006	-2.258039e-006	-8.711875e-006	-1.683758e-005	-3.207936e-005
2.639999999999988e+000	2.279765e-006	-4.498804e-006	-2.279763e-006	-8.792404e-006	-1.698977e-005	-3.236102e-005
2.649999999999988e+000	2.301579e-006	-4.540956e-006	-2.301578e-006	-8.873228e-006	-1.714247e-005	-3.264353e-005
2.659999999999987e+000	2.323484e-006	-4.583273e-006	-2.323483e-006	-8.954347e-006	-1.729569e-005	-3.292687e-005
2.669999999999987e+000	2.345480e-006	-4.625753e-006	-2.345478e-006	-9.035761e-006	-1.744941e-005	-3.321105e-005
2.679999999999987e+000	2.367565e-006	-4.668396e-006	-2.367563e-006	-9.117467e-006	-1.760364e-005	-3.349605e-005
2.689999999999987e+000	2.389740e-006	-4.711202e-006	-2.389738e-006	-9.199466e-006	-1.775838e-005	-3.378187e-005
2.699999999999986e+000	2.412005e-006	-4.754170e-006	-2.412004e-006	-9.281756e-006	-1.791362e-005	-3.406851e-005
2.709999999999986e+000	2.434360e-006	-4.797300e-006	-2.434358e-006	-9.364337e-006	-1.806935e-005	-3.435597e-005
2.719999999999986e+000	2.456803e-006	-4.840591e-006	-2.456802e-006	-9.447206e-006	-1.822559e-005	-3.464424e-005
2.729999999999986e+000	2.479336e-006	-4.884044e-006	-2.479335e-006	-9.530365e-006	-1.838233e-005	-3.493331e-005
2.739999999999986e+000	2.501958e-006	-4.927658e-006	-2.501956e-006	-9.613811e-006	-1.853956e-005	-3.522319e-005
2.749999999999985e+000	2.524669e-006	-4.971431e-006	-2.524667e-006	-9.697544e-006	-1.869728e-005	-3.551386e-005
2.759999999999985e+000	2.547468e-006	-5.015365e-006	-2.547466e-006	-9.781562e-006	-1.885549e-005	-3.580533e-005
2.769999999999985e+000	2.570356e-006	-5.059458e-006	-2.570354e-006	-9.865865e-006	-1.901419e-005	-3.609758e-005
2.779999999999985e+000	2.593332e-006	-5.103710e-006	-2.593330e-006	-9.950452e-006	-1.917339e-005	-3.639062e-005
2.789999999999985e+000	2.616396e-006	-5.148121e-006	-2.616394e-006	-1.003532e-005	-1.933306e-005	-3.668444e-005
2.799999999999984e+000	2.639548e-006	-5.192690e-006	-2.639546e-006	-1.012048e-005	-1.949322e-005	-3.697904e-005
2.809999999999984e+000	2.662787e-006	-5.237417e-006	-2.662786e-006	-1.020591e-005	-1.965386e-005	-3.727440e-005
2.819999999999984e+000	2.686114e-006	-5.282302e-006	-2.686113e-006	-1.029162e-005	-1.981497e-005	-3.757054e-005
2.829999999999984e+000	2.709529e-006	-5.327343e-006	-2.709527e-006	-1.037762e-005	-1.997657e-005	-3.786744e-005
2.839999999999983e+000	2.733030e-006	-5.372541e-006	-2.733029e-006	-1.046389e-005	-2.013864e-005	-3.816510e-005
2.849999999999983e+000	2.756619e-006	-5.417895e-006	-2.756617e-006	-1.055044e-005	-2.030118e-005	-3.846352e-005
2.859999999999983e+000	2.780294e-006	-5.463406e-006	-2.780293e-006	-1.063726e-005	-2.046420e-005	-3.876269e-005
2.869999999999983e+000	2.804057e-006	-5.509071e-006	-2.804055e-006	-1.072437e-005	-2.062768e-005	-3.906260e-005
2.879999999999983e+000	2.827905e-006	-5.554892e-006	-2.827903e-006	-1.081174e-005	-2.079163e-005	-3.936327e-005
2.889999999999982e+000	2.851840e-006	-5.600868e-006	-2.851838e-006	-1.089940e-005	-2.095605e-005	-3.966467e-005
2.899999999999982e+000	2.875861e-006	-5.646998e-006	-2.875859e-006	-1.098732e-005	-2.112093e-005	-3.996681e-005
2.909999999999982e+000	2.899968e-006	-5.693281e-006	-2.899966e-006	-1.107552e-005	-2.128627e-005	-4.026968e-005
2.919999999999982e+000	2.924160e-006	-5.739719e-006	-2.924158e-006	-1.116399e-005	-2.145208e-005	-4.057328e-005
2.929999999999982e+000	2.948438e-006	-5.786309e-006	-2.948437e-006	-1.125273e-005	-2.161834e-005	-4.087760e-005
2.939999999999981e+000	2.972802e-006	-5.833052e-006	-2.972800e-006	-1.134174e-005	-2.178506e-005	-4.118265e-005
2.949999999999981e+000	2.997251e-006	-5.879947e-006	-2.997249e-006	-1.143101e-005	-2.195223e-005	-4.148841e-005
2.959999999999981e+000	3.021785e-006	-5.926995e-006	-3.021783e-006	-1.152056e-005	-2.211985e-005	-4.179488e-005
2.969999999999981e+000	3.046403e-006	-5.974194e-006	-3.046402e-006	-1.161037e-005	-2.228792e-005	-4.210207e-005
2.979999999999980e+000	3.071107e-006	-6.021544e-006	-3.071105e-006	-1.170045e-005	-2.245645e-005	-4.240996e-005
2.989999999999980e+000	3.095895e-006	-6.069045e-006	-3.095893e-006	-1.179080e-005	-2.262542e-005	-4.271855e-005
2.999999999999980e+000	3.120767e-006	-6.116696e-006	-3.120766e-006	-1.188141e-005	-2.279483e-005	-4.302783e-005
3.009999999999980e+000	3.145724e-006	-6.164497e-006	-3.145723e-006	-1.197228e-005	-2.296469e-005	-4.333782e-005
3.019999999999980e+000	3.170765e-006	-6.212448e-006	-3.170763e-006	-1.206342e-005	-2.313499e-005	-4.364849e-005
3.029999999999979e+000	3.195889e-006	-6.260549e-006	-3.195888e-006	-1.215482e-005	-2.330573e-005	-4.395985e-005
3.039999999999979e+000	3.221098e-006	-6.308798e-006	-3.221096e-006	-1.224648e-005	-2.347691e-005	-4.427190e-005
3.049999999999979e+000	3.246389e-006	-6.357195e-006	-3.246388e-006	-1.233840e-005	-2.364852e-005	-4.458462e-005
3.059999999999979e+000	3.271765e-006	-6.405741e-006	-3.271763e-006	-1.243058e-005	-2.382057e-005	-4.489802e-005
3.069999999999979e+000	3.297223e-006	-6.454434e-006	-3.297221e-006	-1.252302e-005	-2.399305e-005	-4.521209e-005
3.079999999999978e+000	3.322764e-006	-6.503275e-006	-3.322763e-006	-1.261571e-005	-2.416596e-005	-4.552682e-005
3.089999999999978e+000	3.348388e-006	-6.552263e-006	-3.348387e-006	-1.270867e-005	-2.433930e-005	-4.584223e-005
3.099999999999978e+000	3.374096e-006	-6.601397e-006	-3.374094e-006	-1.280188e-005	-2.451306e-005	-4.615829e-005
3.109999999999978e+000	3.399885e-006	-6.650678e-006	-3.399883e-006	-1.289534e-005	-2.468725e-005	-4.647502e-005
3.119999999999978e+000	3.425757e-006	-6.700105e-006	-3.425755e-006	-1.298906e-005	-2.486187e-005	-4.679239e-005
3.129999999999977e+000	3.451711e-006	-6.749676e-006	-3.451709e-006	-1.308303e-005	-2.503690e-005	-4.711042e-005
3.139999999999977e+000	3.477747e-006	-6.799393e-006	-3.477745e-006	-1.317726e-005	-2.521236e-005	-4.742909e-005
3.149999999999977e+000	3.503864e-006	-6.849255e-006	-3.503863e-006	-1.327174e-005	-2.538824e-005	-4.774841e-005
3.159999999999977e+000	3.530064e-006	-6.899261e-006	-3.530062e-006	-1.336647e-005	-2.556453e-005	-4.806837e-005
3.169999999999976e+000	3.556345e-006	-6.949411e-006	-3.556343e-006	-1.346145e-005	-2.574123e-005	-4.838896e-005
3.179999999999976e+000	3.582707e-006	-6.999705e-006	-3.582706e-006	-1.355668e-005	-2.591835e-005	-4.871019e-005
3.189999999999976e+000	3.609151e-006	-7.050142e-006	-3.609149e-006	-1.365216e-005	-2.609588e-005	-4.903204e-005
3.199999999999976e+000	3.635676e-006	-7.100722e-006	-3.635674e-006	-1.374788e-005	-2.627382e-005	-4.935453e-005
3.209999999999976e+000	3.662281e-006	-7.151444e-006	-3.662279e-006	-1.384386e-005	-2.645217e-005	-4.967763e-005
3.219999999999975e+000	3.688967e-006	-7.202309e-006	-3.688965e-006	-1.394008e-005	-2.663093e-005	-5.000136e-005
3.229999999999975e+000	3.715734e-006	-7.253315e-006	-3.715732e-006	-1.403654e-005	-2.681008e-005	-5.032570e-005
3.239999999999975e+000	3.742581e-006	-7.304462e-006	-3.742579e-006	-1.413325e-005	-2.698964e-005	-5.065065e-005
3.249999999999975e+000	3.769508e-006	-7.355751e-006	-3.769507e-006	-1.423021e-005	-2.716961e-005	-5.097621e-005
3.259999999999975e+000	3.796515e-006	-7.407180e-006	-3.796514e-006	-1.432740e-005	-2.734997e-005	-5.130238e-005
3.269999999999974e+000	3.823603e-006	-7.458750e-006	-3.823601e-006	-1.442484e-005	-2.753073e-005	-5.162914e-005
3.279999999999974e+000	3.850770e-006	-7.510459e-006	-3.850768e-006	-1.452252e-005	-2.771188e-005	-5.195651e-005
3.289999999999974e+000	3.878016e-006	-7.562308e-006	-3.878014e-006	-1.462044e-005	-2.789343e-005	-5.228448e-005
3.299999999999974e+000	3.905342e-006	-7.614296e-006	-3.905340e-006	-1.471861e-005	-2.807538e-005	-5.261304e-005
3.309999999999973e+000	3.932747e-006	-7.666424e-006	-3.932745e-006	-1.481701e-005	-2.825771e-005	-5.294218e-005
3.319999999999973e+000	3.960231e-006	-7.718689e-006	-3.960229e-006	-1.491564e-005	-2.844043e-005	-5.327191e-005
3.329999999999973e+000	3.987794e-006	-7.771092e-006	-3.987792e-006	-1.501452e-005	-2.862354e-005	-5.360223e-005
3.339999999999973e+000	4.015436e-006	-7.823633e-006	-4.015434e-006	-1.511363e-005	-2.880704e-005	-5.393312e-005
3.349999999999973e+000	4.043156e-006	-7.876312e-006	-4.043155e-006	-1.521298e-005	-2.899092e-005	-5.426459e-005
3.359999999999972e+000	4.070955e-006	-7.929129e-006	-4.070953e-006	-1.531257e-005	-2.917519e-005	-5.459664e-005
3.369999999999972e+000	4.098832e-006	-7.982080e-006	-4.098830e-006	-1.541239e-005	-2.935983e-005	-5.492925e-005
3.379999999999972e+000	4.126787e-006	-8.035169e-006	-4.126785e-006	-1.551244e-005	-2.954486e-005	-5.526243e-005
3.389999999999972e+000	4.154821e-006	-8.088394e-006	-4.154819e-006	-1.561272e-005	-2.973026e-005	-5.559617e-005
3.399999999999972e+000	4.182931e-006	-8.141754e-006	-4.182930e-006	-1.571324e-005	-2.991604e-005	-5.593048e-005
3.409999999999971e+000	4.211120e-006	-8.195249e-006	-4.211118e-006	-1.581399e-005	-3.010219e-005	-5.626534e-005
3.419999999999971e+000	4.239386e-006	-8.248880e-006	-4.239384e-006	-1.591497e-005	-3.028872e-005	-5.660075e-005
3.429999999999971e+000	4.267729e-006	-8.302644e-006	-4.267727e-006	-1.601618e-005	-3.047562e-005	-5.693671e-005
3.439999999999971e+000	4.296150e-006	-8.356544e-006	-4.296148e-006	-1.611762e-005	-3.066289e-005	-5.727323e-005
3.449999999999970e+000	4.324647e-006	-8.410576e-006	-4.324645e-006	-1.621928e-005	-3.085053e-005	-5.761029e-005
3.459999999999970e+000	4.353221e-006	-8.464743e-006	-4.353220e-006	-1.632118e-005	-3.103853e-005	-5.794789e-005
3.469999999999970e+000	4.381872e-006	-8.519041e-006	-4.381871e-006	-1.642330e-005	-3.122690e-005	-5.828602e-005
3.479999999999970e+000	4.410600e-006	-8.573474e-006	-4.410598e-006	-1.652564e-005	-3.141563e-005	-5.862470e-005
3.489999999999970e+000	4.439404e-006	-8.628038e-006	-4.439402e-006	-1.662821e-005	-3.160473e-005	-5.896391e-005
3.499999999999969e+000	4.468284e-006	-8.682735e-006	-4.468282e-006	-1.673101e-005	-3.179418e-005	-5.930364e-005
3.509999999999969e+000	4.497240e-006	-8.737563e-006	-4.497238e-006	-1.683403e-005	-3.198399e-005	-5.964390e-005
3.519999999999969e+000	4.526272e-006	-8.792522e-006	-4.526270e-006	-1.693727e-005	-3.217416e-005	-5.998469e-005
3.529999999999969e+000	4.555380e-006	-8.847613e-006	-4.555378e-006	-1.704073e-005	-3.236469e-005	-6.032599e-005
3.539999999999969e+000	4.584563e-006	-8.902834e-006	-4.584561e-006	-1.714442e-005	-3.255557e-005	-6.066781e-005
3.549999999999968e+000	4.613822e-006	-8.958185e-006	-4.613820e-006	-1.724833e-005	-3.274681e-005	-6.101015e-005
3.559999999999968e+000	4.643156e-006	-9.013666e-006	-4.643154e-006	-1.735245e-005	-3.293839e-005	-6.135300e-005
3.569999999999968e+000	4.672565e-006	-9.069277e-006	-4.672563e-006	-1.745680e-005	-3.313033e-005	-6.169636e-005
3.579999999999968e+000	4.702049e-006	-9.125017e-006	-4.702047e-006	-1.756136e-005	-3.332261e-005	-6.204022e-005
3.589999999999967e+000	4.731608e-006	-9.180886e-006	-4.731606e-006	-1.766614e-005	-3.351524e-005	-6.238458e-005
3.599999999999967e+000	4.761242e-006	-9.236884e-006	-4.761240e-006	-1.777114e-005	-3.370822e-005	-6.272945e-005
3.609999999999967e+000	4.790949e-006	-9.293009e-006	-4.790948e-006	-1.787635e-005	-3.390154e-005	-6.307482e-005
3.619999999999967e+000	4.820732e-006	-9.349263e-006	-4.820730e-006	-1.798179e-005	-3.409520e-005	-6.342067e-005
3.629999999999967e+000	4.850589e-006	-9.405643e-006	-4.850587e-006	-1.808743e-005	-3.428920e-005	-6.376702e-005
3.639999999999966e+000	4.880519e-006	-9.462152e-006	-4.880517e-006	-1.819329e-005	-3.448354e-005	-6.411385e-005
3.649999999999966e+000	4.910523e-006	-9.518787e-006	-4.910522e-006	-1.829936e-005	-3.467822e-005	-6.446118e-005
3.659999999999966e+000	4.940602e-006	-9.575548e-006	-4.940600e-006	-1.840564e-005	-3.487324e-005	-6.480898e-005
3.669999999999966e+000	4.970753e-006	-9.632436e-006	-4.970752e-006	-1.851214e-005	-3.506858e-005	-6.515727e-005
3.679999999999966e+000	5.000978e-006	-9.689449e-006	-5.000977e-006	-1.861884e-005	-3.526427e-005	-6.550603e-005
3.689999999999965e+000	5.031277e-006	-9.746587e-006	-5.031275e-006	-1.872576e-005	-3.546028e-005	-6.585527e-005
3.699999999999965e+000	5.061649e-006	-9.803852e-006	-5.061647e-006	-1.883289e-005	-3.565663e-005	-6.620497e-005
3.709999999999965e+000	5.092093e-006	-9.861240e-006	-5.092092e-006	-1.894022e-005	-3.585330e-005	-6.655515e-005
3.719999999999965e+000	5.122611e-006	-9.918753e-006	-5.122609e-006	-1.904776e-005	-3.605030e-005	-6.690579e-005
3.729999999999965e+000	5.153201e-006	-9.976390e-006	-5.153199e-006	-1.915551e-005	-3.624763e-005	-6.725689e-005
3.739999999999964e+000	5.183863e-006	-1.003415e-005	-5.183862e-006	-1.926347e-005	-3.644528e-005	-6.760846e-005
3.749999999999964e+000	5.214598e-006	-1.009204e-005	-5.214596e-006	-1.937164e-005	-3.664325e-005	-6.796049e-005
3.759999999999964e+000	5.245405e-006	-1.015004e-005	-5.245403e-006	-1.948000e-005	-3.684155e-005	-6.831296e-005
3.769999999999964e+000	5.276284e-006	-1.020817e-005	-5.276283e-006	-1.958858e-005	-3.704016e-005	-6.866589e-005
3.779999999999963e+000	5.307235e-006	-1.026642e-005	-5.307234e-006	-1.969735e-005	-3.723910e-005	-6.901927e-005
3.789999999999963e+000	5.338258e-006	-1.032480e-005	-5.338256e-006	-1.980633e-005	-3.743835e-005	-6.937310e-005
3.799999999999963e+000	5.369352e-006	-1.038330e-005	-5.369351e-006	-1.991551e-005	-3.763791e-005	-6.972737e-005
3.809999999999963e+000	5.400518e-006	-1.044191e-005	-5.400516e-006	-2.002490e-005	-3.783780e-005	-7.008208e-005
3.819999999999963e+000	5.431755e-006	-1.050065e-005	-5.431754e-006	-2.013448e-005	-3.803799e-005	-7.043724e-005
3.829999999999962e+000	5.463064e-006	-1.055951e-005	-5.463062e-006	-2.024426e-005	-3.823850e-005	-7.079282e-005
3.839999999999962e+000	5.494443e-006	-1.061849e-005	-5.494441e-006	-2.035425e-005	-3.843931e-005	-7.114885e-005
3.849999999999962e+000	5.525893e-006	-1.067759e-005	-5.525892e-006	-2.046443e-005	-3.864044e-005	-7.150530e-005
3.859999999999962e+000	5.557414e-006	-1.073681e-005	-5.557412e-006	-2.057481e-005	-3.884187e-005	-7.186218e-005
3.869999999999962e+000	5.589005e-006	-1.079615e-005	-5.589004e-006	-2.068539e-005	-3.904361e-005	-7.221948e-005
3.879999999999961e+000	5.620667e-006	-1.085561e-005	-5.620666e-006	-2.079617e-005	-3.924565e-005	-7.257722e-005
3.889999999999961e+000	5.652400e-006	-1.091518e-005	-5.652398e-006	-2.090714e-005	-3.944799e-005	-7.293536e-005
3.899999999999961e+000	5.684202e-006	-1.097488e-005	-5.684200e-006	-2.101830e-005	-3.965064e-005	-7.329394e-005
3.909999999999961e+000	5.716074e-006	-1.103469e-005	-5.716072e-006	-2.112966e-005	-3.985359e-005	-7.365292e-005
3.919999999999960e+000	5.748016e-006	-1.109462e-005	-5.748014e-006	-2.124122e-005	-4.005684e-005	-7.401232e-005
3.929999999999960e+000	5.780028e-006	-1.115467e-005	-5.780026e-006	-2.135297e-005	-4.026038e-005	-7.437212e-005
3.939999999999960e+000	5.812109e-006	-1.121483e-005	-5.812107e-006	-2.146491e-005	-4.046422e-005	-7.473234e-005
3.949999999999960e+000	5.844260e-006	-1.127512e-005	-5.844258e-006	-2.157704e-005	-4.066836e-005	-7.509297e-005
3.959999999999960e+000	5.876479e-006	-1.133551e-005	-5.876478e-006	-2.168936e-005	-4.087279e-005	-7.545399e-005
3.969999999999959e+000	5.908769e-006	-1.139603e-005	-5.908767e-006	-2.180188e-005	-4.107751e-005	-7.581541e-005
3.979999999999959e+000	5.941126e-006	-1.145666e-005	-5.941125e-006	-2.191458e-005	-4.128252e-005	-7.617724e-005
3.989999999999959e+000	5.973553e-006	-1.151741e-005	-5.973552e-006	-2.202748e-005	-4.148782e-005	-7.653946e-005
3.999999999999959e+000	6.006049e-006	-1.157827e-005	-6.006047e-006	-2.214056e-005	-4.169341e-005	-7.690207e-005
4.009999999999959e+000	6.038613e-006	-1.163924e-005	-6.038611e-006	-2.225383e-005	-4.189929e-005	-7.726507e-005
4.019999999999959e+000	6.071245e-006	-1.170033e-005	-6.071243e-006	-2.236729e-005	-4.210545e-005	-7.762847e-005
4.029999999999959e+000	6.103945e-006	-1.176154e-005	-6.103944e-006	-2.248093e-005	-4.231190e-005	-7.799224e-005
4.039999999999958e+000	6.136714e-006	-1.182285e-005	-6.136712e-006	-2.259476e-005	-4.251863e-005	-7.835640e-005
4.049999999999958e+000	6.169550e-006	-1.188429e-005	-6.169549e-006	-2.270877e-005	-4.272564e-005	-7.872094e-005
4.059999999999958e+000	6.202455e-006	-1.194583e-005	-6.202453e-006	-2.282297e-005	-4.293293e-005	-7.908586e-005
4.069999999999958e+000	6.235427e-006	-1.200749e-005	-6.235425e-006	-2.293735e-005	-4.314050e-005	-7.945116e-005
4.079999999999957e+000	6.268466e-006	-1.206926e-005	-6.268465e-006	-2.305192e-005	-4.334835e-005	-7.981683e-005
4.089999999999957e+000	6.301573e-006	-1.213114e-005	-6.301572e-006	-2.316667e-005	-4.355648e-005	-8.018286e-005
4.099999999999957e+000	6.334747e-006	-1.219314e-005	-6.334746e-006	-2.328159e-005	-4.376487e-005	-8.054927e-005
4.109999999999957e+000	6.367989e-006	-1.225524e-005	-6.367987e-006	-2.339671e-005	-4.397355e-005	-8.091606e-005
4.119999999999957e+000	6.401297e-006	-1.231746e-005	-6.401295e-006	-2.351200e-005	-4.418249e-005	-8.128319e-005
4.129999999999956e+000	6.434672e-006	-1.237979e-005	-6.434670e-006	-2.362747e-005	-4.439171e-005	-8.165069e-005
4.139999999999956e+000	6.468113e-006	-1.244223e-005	-6.468112e-006	-2.374312e-005	-4.460120e-005	-8.201856e-005
4.149999999999956e+000	6.501622e-006	-1.250478e-005	-6.501620e-006	-2.385895e-005	-4.481095e-005	-8.238678e-005
4.159999999999956e+000	6.535196e-006	-1.256744e-005	-6.535194e-006	-2.397495e-005	-4.502097e-005	-8.275535e-005
4.169999999999956e+000	6.568837e-006	-1.263021e-005	-6.568835e-006	-2.409114e-005	-4.523126e-005	-8.312429e-005
4.179999999999955e+000	6.602544e-006	-1.269309e-005	-6.602542e-006	-2.420750e-005	-4.544182e-005	-8.349356e-005
4.189999999999955e+000	6.636316e-006	-1.275607e-005	-6.636315e-006	-2.432403e-005	-4.565263e-005	-8.386319e-005
4.199999999999955e+000	6.670155e-006	-1.281917e-005	-6.670153e-006	-2.444075e-005	-4.586371e-005	-8.423316e-005
4.209999999999955e+000	6.704059e-006	-1.288237e-005	-6.704058e-006	-2.455763e-005	-4.607505e-005	-8.460348e-005
4.219999999999955e+000	6.738029e-006	-1.294569e-005	-6.738027e-006	-2.467469e-005	-4.628665e-005	-8.497413e-005
4.229999999999954e+000	6.772064e-006	-1.300911e-005	-6.772063e-006	-2.479193e-005	-4.649851e-005	-8.534513e-005
4.239999999999954e+000	6.806165e-006	-1.307264e-005	-6.806164e-006	-2.490933e-005	-4.671063e-005	-8.571647e-005
4.249999999999954e+000	6.840331e-006	-1.313627e-005	-6.840329e-006	-2.502691e-005	-4.692300e-005	-8.608814e-005
